Date,DateKey,IsMonthStart,Year,Quarter,YearQuarter,MonthNumber,Month,YearMonth,MonthYear,IsLatest,IsPrePandemicBase
2018-03-22,20180322,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-23,20180323,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-24,20180324,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-25,20180325,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-26,20180326,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-27,20180327,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-28,20180328,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-29,20180329,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-30,20180330,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-03-31,20180331,False,2018,Q1,2018 Q1,3,Mar,2018-03,Mar 2018,False,False
2018-04-01,20180401,True,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-02,20180402,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-03,20180403,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-04,20180404,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-05,20180405,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-06,20180406,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-07,20180407,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-08,20180408,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-09,20180409,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-10,20180410,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-11,20180411,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-12,20180412,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-13,20180413,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-14,20180414,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-15,20180415,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-16,20180416,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-17,20180417,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-18,20180418,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-19,20180419,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-20,20180420,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-21,20180421,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-22,20180422,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-23,20180423,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-24,20180424,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-25,20180425,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-26,20180426,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-27,20180427,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-28,20180428,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-29,20180429,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-04-30,20180430,False,2018,Q2,2018 Q2,4,Apr,2018-04,Apr 2018,False,False
2018-05-01,20180501,True,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-02,20180502,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-03,20180503,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-04,20180504,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-05,20180505,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-06,20180506,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-07,20180507,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-08,20180508,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-09,20180509,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-10,20180510,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-11,20180511,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-12,20180512,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-13,20180513,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-14,20180514,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-15,20180515,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-16,20180516,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-17,20180517,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-18,20180518,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-19,20180519,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-20,20180520,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-21,20180521,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-22,20180522,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-23,20180523,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-24,20180524,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-25,20180525,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-26,20180526,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-27,20180527,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-28,20180528,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-29,20180529,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-30,20180530,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-05-31,20180531,False,2018,Q2,2018 Q2,5,May,2018-05,May 2018,False,False
2018-06-01,20180601,True,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-02,20180602,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-03,20180603,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-04,20180604,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-05,20180605,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-06,20180606,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-07,20180607,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-08,20180608,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-09,20180609,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-10,20180610,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-11,20180611,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-12,20180612,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-13,20180613,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-14,20180614,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-15,20180615,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-16,20180616,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-17,20180617,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-18,20180618,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-19,20180619,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-20,20180620,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-21,20180621,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-22,20180622,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-23,20180623,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-24,20180624,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-25,20180625,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-26,20180626,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-27,20180627,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-28,20180628,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-29,20180629,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-06-30,20180630,False,2018,Q2,2018 Q2,6,Jun,2018-06,Jun 2018,False,False
2018-07-01,20180701,True,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-02,20180702,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-03,20180703,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-04,20180704,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-05,20180705,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-06,20180706,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-07,20180707,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-08,20180708,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-09,20180709,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-10,20180710,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-11,20180711,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-12,20180712,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-13,20180713,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-14,20180714,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-15,20180715,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-16,20180716,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-17,20180717,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-18,20180718,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-19,20180719,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-20,20180720,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-21,20180721,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-22,20180722,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-23,20180723,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-24,20180724,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-25,20180725,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-26,20180726,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-27,20180727,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-28,20180728,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-29,20180729,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-30,20180730,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-07-31,20180731,False,2018,Q3,2018 Q3,7,Jul,2018-07,Jul 2018,False,False
2018-08-01,20180801,True,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-02,20180802,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-03,20180803,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-04,20180804,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-05,20180805,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-06,20180806,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-07,20180807,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-08,20180808,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-09,20180809,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-10,20180810,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-11,20180811,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-12,20180812,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-13,20180813,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-14,20180814,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-15,20180815,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-16,20180816,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-17,20180817,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-18,20180818,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-19,20180819,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-20,20180820,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-21,20180821,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-22,20180822,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-23,20180823,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-24,20180824,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-25,20180825,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-26,20180826,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-27,20180827,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-28,20180828,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-29,20180829,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-30,20180830,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-08-31,20180831,False,2018,Q3,2018 Q3,8,Aug,2018-08,Aug 2018,False,False
2018-09-01,20180901,True,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-02,20180902,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-03,20180903,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-04,20180904,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-05,20180905,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-06,20180906,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-07,20180907,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-08,20180908,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-09,20180909,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-10,20180910,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-11,20180911,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-12,20180912,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-13,20180913,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-14,20180914,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-15,20180915,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-16,20180916,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-17,20180917,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-18,20180918,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-19,20180919,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-20,20180920,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-21,20180921,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-22,20180922,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-23,20180923,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-24,20180924,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-25,20180925,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-26,20180926,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-27,20180927,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-28,20180928,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-29,20180929,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-09-30,20180930,False,2018,Q3,2018 Q3,9,Sep,2018-09,Sep 2018,False,False
2018-10-01,20181001,True,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-02,20181002,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-03,20181003,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-04,20181004,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-05,20181005,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-06,20181006,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-07,20181007,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-08,20181008,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-09,20181009,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-10,20181010,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-11,20181011,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-12,20181012,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-13,20181013,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-14,20181014,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-15,20181015,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-16,20181016,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-17,20181017,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-18,20181018,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-19,20181019,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-20,20181020,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-21,20181021,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-22,20181022,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-23,20181023,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-24,20181024,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-25,20181025,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-26,20181026,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-27,20181027,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-28,20181028,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-29,20181029,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-30,20181030,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-10-31,20181031,False,2018,Q4,2018 Q4,10,Oct,2018-10,Oct 2018,False,False
2018-11-01,20181101,True,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-02,20181102,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-03,20181103,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-04,20181104,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-05,20181105,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-06,20181106,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-07,20181107,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-08,20181108,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-09,20181109,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-10,20181110,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-11,20181111,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-12,20181112,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-13,20181113,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-14,20181114,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-15,20181115,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-16,20181116,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-17,20181117,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-18,20181118,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-19,20181119,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-20,20181120,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-21,20181121,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-22,20181122,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-23,20181123,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-24,20181124,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-25,20181125,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-26,20181126,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-27,20181127,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-28,20181128,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-29,20181129,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-11-30,20181130,False,2018,Q4,2018 Q4,11,Nov,2018-11,Nov 2018,False,False
2018-12-01,20181201,True,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-02,20181202,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-03,20181203,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-04,20181204,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-05,20181205,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-06,20181206,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-07,20181207,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-08,20181208,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-09,20181209,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-10,20181210,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-11,20181211,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-12,20181212,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-13,20181213,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-14,20181214,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-15,20181215,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-16,20181216,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-17,20181217,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-18,20181218,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-19,20181219,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-20,20181220,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-21,20181221,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-22,20181222,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-23,20181223,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-24,20181224,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-25,20181225,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-26,20181226,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-27,20181227,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-28,20181228,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-29,20181229,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-30,20181230,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2018-12-31,20181231,False,2018,Q4,2018 Q4,12,Dec,2018-12,Dec 2018,False,False
2019-01-01,20190101,True,2019,Q1,2019 Q1,1,Jan,2019-01,Jan 2019,False,False
